nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,21,Maranhão,2101,942856.33,991772.75,1161180.55,1345742.75,1415466.49,1537968.99,1376436.21,1392792.58,1205816.7,922288.63,524649.24,872922.37,848334.97,869628.49,916628.55,874390.19,955853.62,719364.89,832728.4299999999,899037.57,930987.23,450059.38,458453.51,478838.45,437581.43,473924.62,499679.0,540701.0,582886.0,599572.0,685370.0,711733.0,760956.0,747910.0,598375.0,733840.0,802576.0,766811.0,619725.0,919126.0,764325.0,568392.0,444243.0,373720.0,271002.0,260107.0,254010.0,251892.0,250178.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,21,Maranhão,2102,1020859.36,1218176.33,1053813.15,1057720.36,1128956.3,1313978.38,1072789.77,1247766.75,718831.35,698082.76,386050.15,919971.75,732664.86,889838.66,1014679.37,659792.9199999999,902688.47,803327.79,1149728.41,1473418.37,1641364.6,386797.52,408042.37,460897.85,544579.47,645715.91,713033.0,748973.0,914795.0,963659.0,1020846.0,1149532.0,1164382.0,1127465.0,801177.0,879494.0,960612.0,811431.0,849744.0,767311.0,840365.0,670056.0,735021.0,825669.0,966623.0,985194.0,968068.0,1191234.0,1328983.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,21,Maranhão,2103,1220739.13,1153189.01,966987.95,947923.9299999999,965195.13,1031069.73,688727.21,1160760.85,531172.79,728459.14,582334.28,1032941.0,786770.78,1148098.22,1227430.63,1059130.42,1369427.87,954266.5700000001,1129004.79,1388691.68,1006449.16,358201.93,335071.08,299851.25,417657.8,443400.22,404322.0,455286.0,464944.0,524191.0,541051.0,582126.0,616627.0,620400.0,582534.0,625187.0,674223.0,606761.0,626222.0,681283.0,558174.0,316253.0,460862.0,442085.0,382981.0,375386.0,369160.0,447482.0,588437.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,21,Maranhão,2104,1148007.8,1443563.03,1720720.31,1756280.84,1906114.23,2038713.57,1988310.25,2474712.17,1563956.53,1685404.59,1450165.26,1874041.57,1895929.52,1717540.85,1736109.35,1682370.47,1862305.6,1388237.02,1447926.34,1301070.24,1087549.27,595690.9299999999,614194.52,555288.66,567452.47,609115.8,599531.0,599501.0,795821.0,865025.0,866630.0,1164224.0,1058036.0,1777383.0,1591741.0,1847466.0,1949888.0,1847950.0,1823606.0,2073902.0,2020866.0,1389029.0,1596930.0,1614912.0,1402682.0,1534358.0,1618525.0,1690645.0,1665626.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,21,Maranhão,2105,187642.64,228925.98,244860.76,248985.25,305464.46,331152.31,361793.51,447211.28,260566.79,242788.79,185693.77,258512.23,162532.23,523032.89999999997,638892.32,408324.69,475471.75,393644.01999999996,511455.07999999996,578498.01,918259.05,826691.09,1303812.79,1178191.5,1355795.17,1590948.18,1194018.0,1891189.0,2093669.0,2265055.0,2636428.0,2657195.0,3060680.0,3063192.0,2976337.0,3245897.0,3151706.0,3524307.0,3895964.0,3987265.0,4381160.0,2843067.0,4442044.0,4238348.0,5266159.0,5604255.0,5743752.0,5773095.0,5915853.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,22,Piauí,2201,430732.49,422935.91000000003,468864.42,449831.99,442088.8,412103.94,567236.41,574146.74,257151.93,211540.33,333362.24,672284.83,582473.34,712852.76,850956.41,900407.13,929291.73,491518.35,304895.5,502574.22,762428.88,160638.21,189510.53,151313.6,196373.73,240678.44,257144.0,239251.0,280363.0,263597.0,200382.0,247822.0,279137.0,242051.0,185441.0,204768.0,296813.0,163941.0,131460.0,181830.0,112853.0,173091.0,277349.0,268470.0,252086.0,276096.0,373134.0,415635.0,458310.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,22,Piauí,2202,530177.34,537420.29,603807.24,570746.09,598557.15,672637.73,838578.21,1078454.21,524351.3200000001,1083071.76,841473.68,1206881.08,1165830.8,1186604.37,1242194.43,1977265.9000000001,2021286.24,1110436.81,917618.7,1190628.11,1455654.53,593240.84,529681.7,530888.29,632429.37,556468.81,510116.0,468198.0,596432.0,618396.0,710545.0,782991.0,855327.0,877700.0,957591.0,815580.0,1148865.0,833414.0,763507.0,977864.0,928658.0,728872.0,941697.0,1014878.0,1130672.0,1146746.0,1122955.0,1093641.0,1203206.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,22,Piauí,2203,337107.11,275173.58,286702.41000000003,299409.58,293854.54,273412.77,266739.37,367254.54,240489.9,331497.13,685163.9199999999,746060.52,416032.53,623844.9,787917.03,642811.49,657998.19,429413.05,407862.21,553431.09,575763.07,214713.47,263382.81,215580.74,386346.38,446661.46,392917.0,272834.0,608893.0,644933.0,983515.0,868037.0,798390.0,1264816.0,1404451.0,1388612.0,1952489.0,2192356.0,1535166.0,2616652.0,2958341.0,1273405.0,3451992.0,3943653.0,4084111.0,4540039.0,4838548.0,5611026.0,6037975.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,22,Piauí,2204,203038.25,123545.61,127672.68,131797.86,137927.98,100288.12,125262.48,161600.94,76744.67,202086.17,366684.65,688345.01,634379.44,820699.88,826893.74,759940.94,790523.28,366083.92,238679.47999999998,362668.41,705504.31,185210.18,262214.53,137378.01,211837.08,252105.91999999998,174345.0,117936.0,173266.0,195294.0,194412.0,314004.0,268219.0,326323.0,417600.0,317098.0,310980.0,150759.0,63702.0,72989.0,195609.0,106840.0,97194.0,184173.0,268234.0,378615.0,250134.0,261553.0,307007.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,23,Ceará,2301,1415915.84,1369580.63,1101588.66,1010510.71,788515.39,702987.76,739534.87,968755.93,663714.05,1196524.08,823396.35,1299456.36,1282583.7,1442929.09,1435246.4,1349883.8699999999,1685624.41,1535776.89,687650.19,863310.77,985990.7,591234.18,610168.99,1087945.75,1024352.4,1146712.39,1045649.0,1179740.0,1193848.0,1180334.0,1283470.0,1041093.0,1602138.0,1739775.0,1535808.0,1481265.0,1700114.0,1331883.0,1248242.0,887703.0,633142.0,657349.0,792889.0,943335.0,1020445.0,1050926.0,982520.0,1007690.0,1019859.0,0.0,
