nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,codigo_mesorregiao,mesorregiao,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,23,Ceará,2307,Sul Cearense,23033,74486.45,54955.26,67196.68,62623.020000000004,82000.84,71100.53,39841.83,52459.89,39544.43,48805.38,55671.17,124329.63,90105.47,164244.95,118554.9,109726.08,134759.09,70334.44,62691.54,118088.27,124156.91,77231.4,78742.89,57864.229999999996,109304.82,127353.45999999999,37508.0,66203.0,91145.0,31965.0,27585.0,73277.0,38727.0,52998.0,60930.0,30812.0,76411.0,15509.0,16109.0,35094.0,8921.0,9268.0,26843.0,39596.0,17432.0,43403.0,31427.0,31534.0,28070.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2401,Oeste Potiguar,24001,18542.52,10985.369999999999,24512.190000000002,12366.52,2851.4300000000003,523.0799999999999,771.4300000000001,3139.5299999999997,929.87,20743.989999999998,6703.15,8664.15,3163.83,9632.19,10161.369999999999,11875.54,18812.88,14577.880000000001,3491.12,19227.19,19495.190000000002,14110.03,8115.77,1651.85,2746.38,15289.630000000001,2501.0,16430.0,16811.0,8606.0,7958.0,11771.0,6505.0,6686.0,4804.0,1895.0,72918.0,23993.0,28103.0,20243.0,14514.0,9987.0,9422.0,15822.0,29361.0,29086.0,18485.0,19520.0,23411.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2401,Oeste Potiguar,24002,15161.02,10699.42,16267.76,12560.36,7069.97,6815.8,12245.77,11004.73,6256.53,17774.12,6960.85,11030.72,6007.61,14972.87,13792.89,8113.01,14402.460000000001,9757.82,525.53,12759.61,10329.06,8665.41,6170.51,2046.79,3098.98,11551.98,8075.0,12850.0,18374.0,13490.0,8650.0,12476.0,12824.0,12714.0,19501.0,7636.0,14318.0,4901.0,8353.0,9035.0,7218.0,8559.0,9009.0,11440.0,12205.0,12142.0,10711.0,23234.0,19340.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2401,Oeste Potiguar,24003,5800.61,4483.14,6380.3099999999995,4204.96,1026.38,989.98,848.19,1800.3899999999999,690.4,7965.3,2977.46,3635.46,1292.6200000000001,3894.73,4182.98,1453.44,4308.88,2969.88,179.87,6821.85,5463.85,3694.85,1231.69,109.32,516.32,4339.6,998.0,4783.0,4820.0,2503.0,1862.0,2846.0,1746.0,2373.0,1413.0,553.0,3092.0,1507.0,1395.0,1352.0,729.0,830.0,1583.0,1752.0,2700.0,2659.0,2087.0,2727.0,1763.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2401,Oeste Potiguar,24004,19042.46,17885.02,18236.829999999998,18653.440000000002,13724.52,11336.59,15227.54,16065.630000000001,14700.53,26375.96,11343.01,17515.18,13697.68,21972.36,24234.97,21953.62,23524.19,17682.54,12161.76,18271.03,17985.56,13928.3,17679.71,13238.019999999999,25228.11,32426.09,72314.0,122177.0,112441.0,149736.0,154451.0,159927.0,144152.0,61042.0,82253.0,75825.0,82010.0,80965.0,81143.0,88345.0,87414.0,89905.0,81667.0,80839.0,91180.0,66288.0,78088.0,101938.0,101705.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2401,Oeste Potiguar,24005,70274.65,61688.65,73586.13,52789.979999999996,23104.62,13840.2,11383.69,12746.73,10991.9,42849.82,39112.33,49485.7,21843.27,50365.45,32636.42,23088.15,30516.17,24349.3,4181.08,16774.03,22974.7,22634.21,23798.85,8459.65,6718.99,10831.09,5053.0,10895.0,14323.0,18982.0,14642.0,18860.0,14099.0,16005.0,16625.0,10838.0,13487.0,7489.0,2245.0,9951.0,4138.0,1907.0,2697.0,8773.0,4745.0,6796.0,6224.0,5479.0,9693.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2401,Oeste Potiguar,24006,54086.64,41911.06,53946.06,43980.61,27614.03,24490.86,24323.54,15574.65,16233.45,42685.24,27288.57,36150.57,21553.05,33374.09,27592.87,19907.54,29711.91,23792.989999999998,2627.56,20660.82,24954.41,21719.95,16093.53,5896.5599999999995,6195.01,13615.35,4266.0,16929.0,18074.0,19093.0,12513.0,19565.0,15956.0,20219.0,18869.0,6147.0,11870.0,3691.0,2778.0,9699.0,3515.0,1078.0,2449.0,6603.0,6450.0,7236.0,7146.0,6823.0,7349.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2401,Oeste Potiguar,24007,50662.770000000004,43916.33,60448.33,52206.33,19103.690000000002,17270.31,11445.38,12813.83,6750.96,27743.0,16799.82,18596.82,13120.73,20401.3,21244.72,15928.09,22565.0,17503.5,1648.06,13802.61,19317.46,17432.72,18639.09,5794.61,4558.66,10219.66,4739.0,11320.0,12950.0,11595.0,9584.0,14253.0,12367.0,12380.0,11678.0,6554.0,9188.0,3609.0,2334.0,6113.0,4321.0,1421.0,1854.0,4917.0,6332.0,6359.0,6431.0,6517.0,6781.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2402,Central Potiguar,24008,2225.0,1761.0,1921.0,1155.0,500.0,510.0,643.0,878.0,601.0,2118.0,1849.0,2467.0,1114.0,5083.73,5747.54,3919.54,4144.54,3981.0,761.0,3962.0,3849.0,2543.27,858.0,435.0,615.0,3034.0,1715.0,2498.0,2826.0,5342.0,3906.0,3127.0,1240.0,2459.0,1525.0,721.0,1689.0,390.0,691.0,955.0,853.0,447.0,478.0,804.0,1618.0,1519.0,497.0,1540.0,1923.0,0.0,
Instituto Brasileiro de Geografia e Estatística,Tonelada,0,brasil,2,Nordeste,24,Rio Grande do Norte,2402,Central Potiguar,24009,4723.99,2842.27,5518.27,1749.0,984.0,703.91,1200.9099999999999,1853.73,303.73,12925.64,7616.639999999999,12500.64,3767.91,11075.27,15050.27,1329.6399999999999,17346.63,6553.8099999999995,2964.54,11201.54,9279.54,4163.91,1906.54,745.64,549.64,4279.639999999999,1085.0,2111.0,2646.0,868.0,2322.0,3457.0,1576.0,2024.0,3758.0,2203.0,4658.0,2980.0,3652.0,1977.0,3264.0,4680.0,3146.0,8342.0,6063.0,5906.0,4678.0,5754.0,4032.0,0.0,
